,prdtypecode
35817.0,1560
35818.0,1140
35819.0,2583
35820.0,1320
35821.0,1920
35822.0,1560
35823.0,10
35824.0,1301
35825.0,2060
35826.0,2583
35827.0,2462
35828.0,1160
35829.0,2522
35830.0,1560
35831.0,2280
35832.0,10
35833.0,2583
35834.0,1302
35835.0,1940
35836.0,1300
35837.0,2280
35838.0,1300
35839.0,1140
35840.0,2583
35841.0,1560
35842.0,2583
35843.0,2060
35844.0,1280
35845.0,2705
35846.0,1920
35847.0,1320
35848.0,1300
35849.0,2585
35850.0,2462
35851.0,1160
35852.0,1920
35853.0,2583
35854.0,1320
35855.0,1140
35856.0,2583
35857.0,2705
35858.0,2583
35859.0,40
35860.0,2280
35861.0,1560
35862.0,1560
35863.0,2280
35864.0,2522
35865.0,2583
35866.0,2583
35867.0,2583
35868.0,1920
35869.0,2583
35870.0,2403
35871.0,40
35872.0,1320
35873.0,40
35874.0,2403
35875.0,1920
35876.0,1280
35877.0,2583
35878.0,10
35879.0,2905
35880.0,1300
35881.0,2522
35882.0,1280
35883.0,2060
35884.0,2060
35885.0,1300
35886.0,1160
35887.0,2403
35888.0,1300
35889.0,1300
35890.0,40
35891.0,2060
35892.0,2060
35893.0,10
35894.0,1320
35895.0,1320
35896.0,1320
35897.0,2403
35898.0,2582
35899.0,1302
35900.0,1300
35901.0,2280
35902.0,10
35903.0,1302
35904.0,1920
35905.0,1140
35906.0,1140
35907.0,2583
35908.0,1560
35909.0,1280
35910.0,1560
35911.0,2583
35912.0,1320
35913.0,1560
35914.0,2403
35915.0,2583
35916.0,1920
35917.0,1320
35918.0,10
35919.0,1560
35920.0,2060
35921.0,1160
35922.0,2403
35923.0,2522
35924.0,2220
35925.0,2583
35926.0,1281
35927.0,2583
35928.0,2583
35929.0,10
35930.0,2582
35931.0,1281
35932.0,1320
35933.0,1300
35934.0,1160
35935.0,2583
35936.0,1280
35937.0,1920
35938.0,1560
35939.0,1560
35940.0,50
35941.0,40
35942.0,1280
35943.0,1920
35944.0,2522
35945.0,1160
35946.0,2705
35947.0,2583
35948.0,2403
35949.0,2280
35950.0,2582
35951.0,2403
35952.0,2583
35953.0,1320
35954.0,1180
35955.0,1280
35956.0,2583
35957.0,1281
35958.0,1302
35959.0,2403
35960.0,2060
35961.0,1280
35962.0,2060
35963.0,2582
35964.0,1280
35965.0,1560
35966.0,2522
35967.0,2220
35968.0,2403
35969.0,60
35970.0,1560
35971.0,2585
35972.0,1300
35973.0,2060
35974.0,2583
35975.0,2583
35976.0,2220
35977.0,2060
35978.0,1560
35979.0,1302
35980.0,10
35981.0,1280
35982.0,1920
35983.0,1300
35984.0,2060
35985.0,1281
35986.0,1920
35987.0,1560
35988.0,1560
35989.0,2583
35990.0,2280
35991.0,2403
35992.0,2705
35993.0,2583
35994.0,2403
35995.0,2585
35996.0,1920
35997.0,2060
35998.0,2905
35999.0,1300
36000.0,1281
36001.0,2280
36002.0,1320
36003.0,2060
36004.0,1920
36005.0,1281
36006.0,1560
36007.0,1560
36008.0,2060
36009.0,2583
36010.0,2280
36011.0,1140
36012.0,1920
36013.0,2522
36014.0,2583
36015.0,2522
36016.0,2280
36017.0,2220
36018.0,2522
36019.0,40
36020.0,1280
36021.0,2462
36022.0,2522
36023.0,2705
36024.0,2705
36025.0,1560
36026.0,1560
36027.0,2583
36028.0,2403
36029.0,1300
36030.0,40
36031.0,2583
36032.0,2060
36033.0,1920
36034.0,2280
36035.0,1302
36036.0,2060
36037.0,2582
36038.0,1140
36039.0,60
36040.0,2705
36041.0,40
36042.0,1560
36043.0,1300
36044.0,2403
36045.0,1940
36046.0,1300
36047.0,2403
36048.0,1280
36049.0,1160
36050.0,2280
36051.0,2403
36052.0,2403
36053.0,1560
36054.0,2705
36055.0,1160
36056.0,1560
36057.0,10
36058.0,2583
36059.0,2583
36060.0,1160
36061.0,2280
36062.0,1140
36063.0,2403
36064.0,1320
36065.0,1920
36066.0,1560
36067.0,1180
36068.0,10
36069.0,1320
36070.0,1560
36071.0,1180
36072.0,40
36073.0,1280
36074.0,2583
36075.0,1300
36076.0,2280
36077.0,2585
36078.0,1320
36079.0,1160
36080.0,2280
36081.0,1560
36082.0,2403
36083.0,2060
36084.0,2462
36085.0,2705
36086.0,60
36087.0,1301
36088.0,1160
36089.0,1160
36090.0,50
36091.0,1280
36092.0,2522
36093.0,2403
36094.0,1280
36095.0,1280
36096.0,1300
36097.0,1920
36098.0,40
36099.0,2522
36100.0,2585
36101.0,1560
36102.0,1300
36103.0,2585
36104.0,2522
36105.0,1140
36106.0,1320
36107.0,2220
36108.0,2403
36109.0,2705
36110.0,2280
36111.0,2403
36112.0,2583
36113.0,1920
36114.0,1300
36115.0,60
36116.0,2522
36117.0,1300
36118.0,2403
36119.0,1300
36120.0,2522
36121.0,1560
36122.0,1140
36123.0,1140
36124.0,1160
36125.0,10
36126.0,1280
36127.0,2403
36128.0,2403
36129.0,1920
36130.0,2462
36131.0,10
36132.0,1160
36133.0,2585
36134.0,2583
36135.0,1920
36136.0,2583
36137.0,2060
36138.0,2905
36139.0,2522
36140.0,1300
36141.0,2060
36142.0,1560
36143.0,2705
36144.0,1280
36145.0,2585
36146.0,2060
36147.0,2522
36148.0,2220
36149.0,1560
36150.0,1920
36151.0,1320
36152.0,1302
36153.0,2583
36154.0,1940
36155.0,1920
36156.0,1920
36157.0,2060
36158.0,1280
36159.0,2060
36160.0,1140
36161.0,10
36162.0,2280
36163.0,2403
36164.0,1920
36165.0,1300
36166.0,2280
36167.0,10
36168.0,1920
36169.0,1281
36170.0,1280
36171.0,1300
36172.0,2060
36173.0,1280
36174.0,2522
36175.0,40
36176.0,2522
36177.0,2582
36178.0,2583
36179.0,2403
36180.0,1920
36181.0,1140
36182.0,10
36183.0,2705
36184.0,2705
36185.0,1560
36186.0,2060
36187.0,1300
36188.0,2403
36189.0,2060
36190.0,1300
36191.0,2403
36192.0,1140
36193.0,1280
36194.0,1300
36195.0,1140
36196.0,1560
36197.0,2583
36198.0,2583
36199.0,2583
36200.0,1300
36201.0,2280
36202.0,10
36203.0,1160
36204.0,1280
36205.0,1320
36206.0,1560
36207.0,1920
36208.0,1300
36209.0,1140
36210.0,2585
36211.0,2583
36212.0,2280
36213.0,1300
36214.0,1140
36215.0,2522
36216.0,1302
36217.0,1560
36218.0,2583
36219.0,1160
36220.0,10
36221.0,2060
36222.0,2280
36223.0,2403
36224.0,2060
36225.0,2280
36226.0,1302
36227.0,1300
36228.0,2705
36229.0,2280
36230.0,2280
36231.0,1281
36232.0,2060
36233.0,1280
36234.0,50
36235.0,2060
36236.0,2060
36237.0,2060
36238.0,2522
36239.0,1920
36240.0,1302
36241.0,2582
36242.0,2583
36243.0,2060
36244.0,1300
36245.0,2585
36246.0,1300
36247.0,2583
36248.0,2583
36249.0,1302
36250.0,2522
36251.0,1300
36252.0,1320
36253.0,2403
36254.0,1560
36255.0,10
36256.0,1560
36257.0,1300
36258.0,2060
36259.0,1300
36260.0,2522
36261.0,2583
36262.0,1320
36263.0,2582
36264.0,2403
36265.0,2280
36266.0,1920
36267.0,40
36268.0,2583
36269.0,1302
36270.0,2462
36271.0,2583
36272.0,1280
36273.0,2280
36274.0,2522
36275.0,1300
36276.0,1160
36277.0,2280
36278.0,2280
36279.0,1301
36280.0,1920
36281.0,2585
36282.0,2060
36283.0,1302
36284.0,2060
36285.0,1920
36286.0,2280
36287.0,2280
36288.0,1940
36289.0,1300
36290.0,1320
36291.0,1160
36292.0,1320
36293.0,1280
36294.0,1560
36295.0,40
36296.0,1920
36297.0,1281
36298.0,1180
36299.0,1280
36300.0,1300
36301.0,1281
36302.0,2705
36303.0,1140
36304.0,2522
36305.0,2583
36306.0,1560
36307.0,1940
36308.0,2403
36309.0,2585
36310.0,2403
36311.0,1180
36312.0,2583
36313.0,1320
36314.0,1300
36315.0,50
36316.0,2583
36317.0,2705
36318.0,1320
36319.0,50
36320.0,2583
36321.0,10
36322.0,1280
36323.0,50
36324.0,2705
36325.0,2583
36326.0,2583
36327.0,2522
36328.0,1160
36329.0,2280
36330.0,2522
36331.0,2583
36332.0,2705
36333.0,1160
36334.0,2905
36335.0,2280
36336.0,2582
36337.0,2280
36338.0,2220
36339.0,1140
36340.0,2583
36341.0,1320
36342.0,1180
36343.0,1300
36344.0,60
36345.0,2280
36346.0,1560
36347.0,2705
36348.0,2583
36349.0,1180
36350.0,2583
36351.0,1280
36352.0,2462
36353.0,1140
36354.0,2583
36355.0,1560
36356.0,1302
36357.0,2522
36358.0,1560
36359.0,2583
36360.0,2585
36361.0,1320
36362.0,2403
36363.0,2583
36364.0,1920
36365.0,2522
36366.0,2522
36367.0,1180
36368.0,1281
36369.0,2705
36370.0,1300
36371.0,1300
36372.0,1300
36373.0,1320
36374.0,2522
36375.0,2522
36376.0,2060
36377.0,2280
36378.0,1920
36379.0,2582
36380.0,2522
36381.0,1320
36382.0,1281
36383.0,2583
36384.0,1300
36385.0,1920
36386.0,2583
36387.0,2060
36388.0,2583
36389.0,1560
36390.0,2220
36391.0,2582
36392.0,1280
36393.0,2280
36394.0,2522
36395.0,1302
36396.0,1320
36397.0,1300
36398.0,40
36399.0,1180
36400.0,2583
36401.0,2060
36402.0,1280
36403.0,1280
36404.0,1320
36405.0,1280
36406.0,2060
36407.0,40
36408.0,2403
36409.0,1300
36410.0,2582
36411.0,1302
36412.0,1920
36413.0,1320
36414.0,1560
36415.0,1300
36416.0,2280
36417.0,40
36418.0,1302
36419.0,2403
36420.0,1560
36421.0,2583
36422.0,10
36423.0,2705
36424.0,1920
36425.0,2705
36426.0,2403
36427.0,2522
36428.0,2060
36429.0,2060
36430.0,1560
36431.0,2585
36432.0,2060
36433.0,2060
36434.0,2060
36435.0,2583
36436.0,2060
36437.0,10
36438.0,1320
36439.0,1920
36440.0,1180
36441.0,2280
36442.0,2583
36443.0,2220
36444.0,1302
36445.0,2280
36446.0,1920
36447.0,1300
36448.0,1140
36449.0,2705
36450.0,1920
36451.0,2905
36452.0,1560
36453.0,1280
36454.0,2403
36455.0,2705
36456.0,1301
36457.0,10
36458.0,2905
36459.0,1300
36460.0,2583
36461.0,2583
36462.0,1300
36463.0,1160
36464.0,1920
36465.0,2280
36466.0,1280
36467.0,1940
36468.0,2403
36469.0,1300
36470.0,1300
36471.0,2522
36472.0,2522
36473.0,10
36474.0,1560
36475.0,2403
36476.0,2705
36477.0,2403
36478.0,2462
36479.0,2585
36480.0,1920
36481.0,40
36482.0,1320
36483.0,2585
36484.0,1280
36485.0,1280
36486.0,2403
36487.0,2583
36488.0,60
36489.0,1300
36490.0,50
36491.0,1940
36492.0,1302
36493.0,10
36494.0,1280
36495.0,60
36496.0,1160
36497.0,2583
36498.0,2585
36499.0,1160
36500.0,2522
36501.0,2583
36502.0,2583
36503.0,1300
36504.0,1281
36505.0,1320
36506.0,2583
36507.0,2403
36508.0,10
36509.0,2280
36510.0,2585
36511.0,40
36512.0,1320
36513.0,2060
36514.0,2060
36515.0,2522
36516.0,1920
36517.0,2403
36518.0,50
36519.0,2583
36520.0,1320
36521.0,2705
36522.0,2060
36523.0,2585
36524.0,2462
36525.0,2522
36526.0,40
36527.0,2462
36528.0,2220
36529.0,1560
36530.0,1302
36531.0,2280
36532.0,1320
36533.0,2462
36534.0,2280
36535.0,2522
36536.0,2403
36537.0,2705
36538.0,10
36539.0,2403
36540.0,1281
36541.0,2403
36542.0,2522
36543.0,1280
36544.0,2583
36545.0,1302
36546.0,1560
36547.0,1560
36548.0,2582
36549.0,2280
36550.0,2705
36551.0,2060
36552.0,1320
36553.0,1300
36554.0,1302
36555.0,1302
36556.0,1560
36557.0,2583
36558.0,2583
36559.0,2585
36560.0,2280
36561.0,1280
36562.0,2582
36563.0,2280
36564.0,1140
36565.0,2522
36566.0,1560
36567.0,1302
36568.0,1320
36569.0,1560
36570.0,50
36571.0,1160
36572.0,1940
36573.0,1300
36574.0,50
36575.0,2403
36576.0,1180
36577.0,50
36578.0,10
36579.0,1920
36580.0,2583
36581.0,2522
36582.0,2705
36583.0,1281
36584.0,2403
36585.0,1320
36586.0,2583
36587.0,1281
36588.0,1280
36589.0,1300
36590.0,2583
36591.0,2060
36592.0,1300
36593.0,2583
36594.0,1920
36595.0,1320
36596.0,1920
36597.0,1560
36598.0,60
36599.0,1560
36600.0,2585
36601.0,2905
36602.0,1281
36603.0,1302
36604.0,2403
36605.0,2220
36606.0,2522
36607.0,1140
36608.0,2280
36609.0,1280
36610.0,1320
36611.0,1320
36612.0,10
36613.0,1300
36614.0,2583
36615.0,1560
36616.0,1280
36617.0,1280
36618.0,50
36619.0,2583
36620.0,2705
36621.0,1560
36622.0,2280
36623.0,2060
36624.0,2403
36625.0,1320
36626.0,1140
36627.0,2583
36628.0,2705
36629.0,1920
36630.0,2060
36631.0,1560
36632.0,1160
36633.0,2582
36634.0,2583
36635.0,1140
36636.0,1560
36637.0,2403
36638.0,1280
36639.0,2060
36640.0,10
36641.0,1300
36642.0,2403
36643.0,2060
36644.0,50
36645.0,1300
36646.0,1920
36647.0,2522
36648.0,1140
36649.0,2060
36650.0,2403
36651.0,1140
36652.0,1280
36653.0,1280
36654.0,2280
36655.0,40
36656.0,1160
36657.0,1302
36658.0,2705
36659.0,1302
36660.0,2585
36661.0,1140
36662.0,2462
36663.0,2060
36664.0,2522
36665.0,1940
36666.0,2583
36667.0,2280
36668.0,1300
36669.0,1560
36670.0,2585
36671.0,1300
36672.0,10
36673.0,1302
36674.0,2280
36675.0,1160
36676.0,1920
36677.0,1920
36678.0,2280
36679.0,40
36680.0,1560
36681.0,1920
36682.0,1560
36683.0,50
36684.0,1920
36685.0,2060
36686.0,2522
36687.0,40
36688.0,1560
36689.0,1320
36690.0,2583
36691.0,2220
36692.0,1160
36693.0,2280
36694.0,1920
36695.0,1920
36696.0,1300
36697.0,1920
36698.0,1280
36699.0,2280
36700.0,1920
36701.0,2462
36702.0,1300
36703.0,50
36704.0,2280
36705.0,2583
36706.0,2582
36707.0,2522
36708.0,2280
36709.0,2522
36710.0,2583
36711.0,2280
36712.0,1300
36713.0,1560
36714.0,1300
36715.0,1300
36716.0,2583
36717.0,60
36718.0,1320
36719.0,1560
36720.0,2403
36721.0,1160
36722.0,2705
36723.0,2583
36724.0,2403
36725.0,1320
36726.0,2585
36727.0,50
36728.0,1920
36729.0,2583
36730.0,1302
36731.0,1300
36732.0,2583
36733.0,1320
36734.0,1281
36735.0,2280
36736.0,1320
36737.0,2403
36738.0,2905
36739.0,2280
36740.0,1320
36741.0,1302
36742.0,1160
36743.0,2522
36744.0,1300
36745.0,1301
36746.0,1302
36747.0,50
36748.0,2060
36749.0,2583
36750.0,2583
36751.0,1302
36752.0,2280
36753.0,2280
36754.0,1560
36755.0,1300
36756.0,1301
36757.0,1140
36758.0,2583
36759.0,40
36760.0,2220
36761.0,1160
36762.0,2583
36763.0,1560
36764.0,1300
36765.0,2522
36766.0,2583
36767.0,40
36768.0,1281
36769.0,2060
36770.0,2585
36771.0,1560
36772.0,1300
36773.0,2280
36774.0,2060
36775.0,10
36776.0,2522
36777.0,1920
36778.0,50
36779.0,1160
36780.0,1560
36781.0,40
36782.0,2585
36783.0,2403
36784.0,2522
36785.0,2905
36786.0,1160
36787.0,2522
36788.0,2280
36789.0,1280
36790.0,1140
36791.0,1300
36792.0,2582
36793.0,1300
36794.0,1300
36795.0,1280
36796.0,2403
36797.0,2583
36798.0,10
36799.0,1560
36800.0,1560
36801.0,2582
36802.0,1160
36803.0,2522
36804.0,2280
36805.0,1920
36806.0,40
36807.0,1940
36808.0,2280
36809.0,1320
36810.0,2582
36811.0,1140
36812.0,1300
36813.0,50
36814.0,1140
36815.0,1281
36816.0,2585
36817.0,1560
36818.0,2522
36819.0,1560
36820.0,1320
36821.0,2462
36822.0,1300
36823.0,1160
36824.0,1160
36825.0,1560
36826.0,2522
36827.0,1300
36828.0,2583
36829.0,1300
36830.0,40
36831.0,2522
36832.0,2582
36833.0,2582
36834.0,2060
36835.0,10
36836.0,2522
36837.0,50
36838.0,2705
36839.0,1301
36840.0,2280
36841.0,2905
36842.0,40
36843.0,2403
36844.0,1320
36845.0,2060
36846.0,1300
36847.0,1160
36848.0,2403
36849.0,1920
36850.0,1920
36851.0,2403
36852.0,2585
36853.0,2705
36854.0,2583
36855.0,2220
36856.0,1302
36857.0,2583
36858.0,1140
36859.0,50
36860.0,10
36861.0,2060
36862.0,1300
36863.0,2582
36864.0,10
36865.0,1280
36866.0,10
36867.0,1160
36868.0,2582
36869.0,2280
36870.0,1180
36871.0,1302
36872.0,50
36873.0,2583
36874.0,2522
36875.0,2403
36876.0,1160
36877.0,2705
36878.0,2582
36879.0,2583
36880.0,1160
36881.0,2220
36882.0,1920
36883.0,1301
36884.0,2280
36885.0,2905
36886.0,1300
36887.0,2060
36888.0,2583
36889.0,2583
36890.0,2705
36891.0,2403
36892.0,2705
36893.0,1302
36894.0,2583
36895.0,2280
36896.0,1320
36897.0,2583
36898.0,50
36899.0,1920
36900.0,2583
36901.0,2060
36902.0,1302
36903.0,1300
36904.0,1301
36905.0,2280
36906.0,2905
36907.0,40
36908.0,2583
36909.0,1280
36910.0,1920
36911.0,1940
36912.0,1280
36913.0,10
36914.0,2060
36915.0,10
36916.0,1560
36917.0,2583
36918.0,1320
36919.0,2522
36920.0,10
36921.0,2522
36922.0,2705
36923.0,2583
36924.0,40
36925.0,2583
36926.0,1300
36927.0,1280
36928.0,1280
36929.0,2522
36930.0,1920
36931.0,2583
36932.0,1160
36933.0,2060
36934.0,1920
36935.0,60
36936.0,2583
36937.0,1920
36938.0,1140
36939.0,2705
36940.0,50
36941.0,1920
36942.0,10
36943.0,1302
36944.0,1920
36945.0,1300
36946.0,2462
36947.0,2905
36948.0,2403
36949.0,2060
36950.0,2583
36951.0,1160
36952.0,2280
36953.0,1300
36954.0,2583
36955.0,2585
36956.0,2522
36957.0,2583
36958.0,1281
36959.0,2705
36960.0,1300
36961.0,60
36962.0,1302
36963.0,1280
36964.0,2522
36965.0,10
36966.0,2403
36967.0,2280
36968.0,1302
36969.0,2280
36970.0,2060
36971.0,1320
36972.0,2060
36973.0,1920
36974.0,1300
36975.0,1320
36976.0,2705
36977.0,1140
36978.0,2583
36979.0,2522
36980.0,2060
36981.0,1320
36982.0,1560
36983.0,1280
36984.0,2585
36985.0,2583
36986.0,40
36987.0,1280
36988.0,2060
36989.0,2583
36990.0,2585
36991.0,2583
36992.0,1301
36993.0,2585
36994.0,1560
36995.0,10
36996.0,2403
36997.0,2280
36998.0,2280
36999.0,2705
37000.0,1300
37001.0,2403
37002.0,40
37003.0,2462
37004.0,1140
37005.0,2583
37006.0,60
37007.0,1920
37008.0,1300
37009.0,2403
37010.0,2403
37011.0,2705
37012.0,1320
37013.0,1320
37014.0,2403
37015.0,1280
37016.0,1320
37017.0,1301
37018.0,1280
37019.0,1320
37020.0,1560
37021.0,2583
37022.0,10
37023.0,1280
37024.0,2220
37025.0,1160
37026.0,2280
37027.0,2582
37028.0,2583
37029.0,1281
37030.0,50
37031.0,2585
37032.0,1920
37033.0,2705
37034.0,2583
37035.0,2060
37036.0,2060
37037.0,2583
37038.0,1140
37039.0,2280
37040.0,1302
37041.0,40
37042.0,2280
37043.0,1140
37044.0,1140
37045.0,2583
37046.0,2585
37047.0,1300
37048.0,2280
37049.0,2220
37050.0,2522
37051.0,2583
37052.0,1920
37053.0,1281
37054.0,1160
37055.0,1281
37056.0,2403
37057.0,10
37058.0,1280
37059.0,2060
37060.0,2583
37061.0,1300
37062.0,1160
37063.0,50
37064.0,2583
37065.0,2280
37066.0,1320
37067.0,2582
37068.0,2060
37069.0,1560
37070.0,1160
37071.0,2583
37072.0,2060
37073.0,2583
37074.0,10
37075.0,1300
37076.0,1280
37077.0,1300
37078.0,2582
37079.0,60
37080.0,2403
37081.0,1140
37082.0,1140
37083.0,2585
37084.0,1920
37085.0,1560
37086.0,1920
37087.0,2403
37088.0,2060
37089.0,2585
37090.0,1280
37091.0,1920
37092.0,2403
37093.0,2462
37094.0,2582
37095.0,2462
37096.0,40
37097.0,1302
37098.0,40
37099.0,2583
37100.0,2583
37101.0,1560
37102.0,1300
37103.0,2585
37104.0,2582
37105.0,50
37106.0,1280
37107.0,2522
37108.0,1140
37109.0,1940
37110.0,1920
37111.0,1280
37112.0,1320
37113.0,1140
37114.0,2280
37115.0,2522
37116.0,10
37117.0,1280
37118.0,60
37119.0,1140
37120.0,10
37121.0,2585
37122.0,2462
37123.0,2522
37124.0,1320
37125.0,2583
37126.0,1320
37127.0,1160
37128.0,2583
37129.0,2583
37130.0,10
37131.0,2583
37132.0,2582
37133.0,1280
37134.0,1300
37135.0,40
37136.0,2583
37137.0,1140
37138.0,1560
37139.0,2585
37140.0,1160
37141.0,2522
37142.0,1281
37143.0,1280
37144.0,1301
37145.0,1280
37146.0,1160
37147.0,1940
37148.0,2280
37149.0,1160
37150.0,2583
37151.0,2582
37152.0,2403
37153.0,2583
37154.0,2280
37155.0,2522
37156.0,2280
37157.0,2522
37158.0,1920
37159.0,2585
37160.0,10
37161.0,2705
37162.0,2060
37163.0,2060
37164.0,2585
37165.0,2583
37166.0,1280
37167.0,2583
37168.0,2583
37169.0,2462
37170.0,60
37171.0,2462
37172.0,1320
37173.0,2583
37174.0,1180
37175.0,1160
37176.0,1320
37177.0,2060
37178.0,2060
37179.0,2705
37180.0,1560
37181.0,2280
37182.0,2583
37183.0,1560
37184.0,2582
37185.0,2220
37186.0,2583
37187.0,2583
37188.0,2060
37189.0,2583
37190.0,40
37191.0,2280
37192.0,2522
37193.0,2583
37194.0,2060
37195.0,2583
37196.0,2583
37197.0,1560
37198.0,2583
37199.0,2462
37200.0,2280
37201.0,1320
37202.0,2403
37203.0,50
37204.0,2583
37205.0,2403
37206.0,2280
37207.0,10
37208.0,2403
37209.0,2583
37210.0,2060
37211.0,2060
37212.0,1320
37213.0,2403
37214.0,1560
37215.0,10
37216.0,2403
37217.0,1280
37218.0,1140
37219.0,2060
37220.0,2583
37221.0,1560
37222.0,40
37223.0,1280
37224.0,1920
37225.0,2705
37226.0,1280
37227.0,2583
37228.0,1920
37229.0,2060
37230.0,1280
37231.0,2583
37232.0,1300
37233.0,2403
37234.0,1560
37235.0,1320
37236.0,1320
37237.0,1280
37238.0,40
37239.0,2403
37240.0,2583
37241.0,1560
37242.0,2905
37243.0,2060
37244.0,2280
37245.0,60
37246.0,1560
37247.0,2522
37248.0,1560
37249.0,2522
37250.0,2403
37251.0,1560
37252.0,2522
37253.0,1920
37254.0,2583
37255.0,2280
37256.0,2583
37257.0,2522
37258.0,2522
37259.0,1160
37260.0,2583
37261.0,1920
37262.0,1560
37263.0,2583
37264.0,1160
37265.0,2522
37266.0,1302
37267.0,1280
37268.0,1320
37269.0,1302
37270.0,2583
37271.0,2905
37272.0,2060
37273.0,2705
37274.0,2583
37275.0,2905
37276.0,1920
37277.0,2585
37278.0,2280
37279.0,2280
37280.0,2583
37281.0,2583
37282.0,1160
37283.0,1280
37284.0,1560
37285.0,1160
37286.0,10
37287.0,2280
37288.0,2585
37289.0,10
37290.0,2522
37291.0,2403
37292.0,2403
37293.0,2583
37294.0,2403
37295.0,1301
37296.0,2462
37297.0,1300
37298.0,1300
37299.0,2060
37300.0,10
37301.0,10
37302.0,2705
37303.0,1320
37304.0,1160
37305.0,1160
37306.0,2522
37307.0,2583
37308.0,1140
37309.0,2060
37310.0,2280
37311.0,1280
37312.0,2705
37313.0,1560
37314.0,2403
37315.0,1302
37316.0,2280
37317.0,2583
37318.0,1160
37319.0,2060
37320.0,2583
37321.0,1180
37322.0,2462
37323.0,1280
37324.0,1320
37325.0,1300
37326.0,1300
37327.0,1280
37328.0,2582
37329.0,50
37330.0,2583
37331.0,1560
37332.0,1920
37333.0,2583
37334.0,2403
37335.0,1920
37336.0,2705
37337.0,40
37338.0,1302
37339.0,1300
37340.0,2522
37341.0,2403
37342.0,2060
37343.0,1320
37344.0,1160
37345.0,40
37346.0,2583
37347.0,40
37348.0,2585
37349.0,2280
37350.0,10
37351.0,2582
37352.0,1140
37353.0,10
37354.0,2583
37355.0,2280
37356.0,2280
37357.0,2522
37358.0,2522
37359.0,10
37360.0,2583
37361.0,1160
37362.0,1920
37363.0,10
37364.0,2280
37365.0,2280
37366.0,1560
37367.0,2280
37368.0,2403
37369.0,1160
37370.0,1920
37371.0,1560
37372.0,2583
37373.0,1140
37374.0,1920
37375.0,1280
37376.0,2280
37377.0,2582
37378.0,1560
37379.0,2060
37380.0,2585
37381.0,2705
37382.0,1280
37383.0,2583
37384.0,60
37385.0,1280
37386.0,2522
37387.0,1160
37388.0,2220
37389.0,1180
37390.0,1302
37391.0,1140
37392.0,1281
37393.0,2583
37394.0,2583
37395.0,2403
37396.0,2522
37397.0,1180
37398.0,2060
37399.0,40
37400.0,1560
37401.0,2583
37402.0,2583
37403.0,2403
37404.0,1160
37405.0,2905
37406.0,1160
37407.0,2060
37408.0,2280
37409.0,2060
37410.0,2705
37411.0,1560
37412.0,1302
37413.0,2403
37414.0,1302
37415.0,2403
37416.0,1300
37417.0,2583
37418.0,2462
37419.0,40
37420.0,1140
37421.0,50
37422.0,2905
37423.0,1560
37424.0,2522
37425.0,2583
37426.0,1560
37427.0,2462
37428.0,1280
37429.0,2585
37430.0,2583
37431.0,1920
37432.0,1140
37433.0,2462
37434.0,1140
37435.0,2522
37436.0,2585
37437.0,1300
37438.0,40
37439.0,2280
37440.0,40
37441.0,2582
37442.0,1281
37443.0,1940
37444.0,1560
37445.0,1140
37446.0,2403
37447.0,1280
37448.0,1281
37449.0,1320
37450.0,10
37451.0,1300
37452.0,1281
37453.0,2060
37454.0,1560
37455.0,2583
37456.0,1320
37457.0,1160
37458.0,2583
37459.0,10
37460.0,2583
37461.0,1560
37462.0,1180
37463.0,2583
37464.0,2585
37465.0,1280
37466.0,1560
37467.0,2585
37468.0,1320
37469.0,1300
37470.0,2522
37471.0,2522
37472.0,1940
37473.0,1140
37474.0,2583
37475.0,2060
37476.0,2583
37477.0,2583
37478.0,1320
37479.0,2583
37480.0,2582
37481.0,2403
37482.0,2583
37483.0,1180
37484.0,1281
37485.0,2462
37486.0,1320
37487.0,1302
37488.0,1140
37489.0,1140
37490.0,40
37491.0,1920
37492.0,1160
37493.0,1280
37494.0,1300
37495.0,2583
37496.0,1280
37497.0,1920
37498.0,50
37499.0,2280
37500.0,1280
37501.0,2522
37502.0,1560
37503.0,1301
37504.0,2403
37505.0,2403
37506.0,2585
37507.0,1940
37508.0,2220
37509.0,1280
37510.0,1280
37511.0,1301
37512.0,1280
37513.0,2060
37514.0,2582
37515.0,1320
37516.0,1920
37517.0,1302
37518.0,1180
37519.0,2582
37520.0,50
37521.0,1920
37522.0,1160
37523.0,1320
37524.0,10
37525.0,2220
37526.0,1300
37527.0,1320
37528.0,1920
37529.0,1280
37530.0,2582
37531.0,2403
37532.0,10
37533.0,1140
37534.0,2585
37535.0,1140
37536.0,2585
37537.0,2582
37538.0,1940
37539.0,1920
37540.0,10
37541.0,1920
37542.0,2583
37543.0,2280
37544.0,2403
37545.0,1920
37546.0,2060
37547.0,1160
37548.0,1280
37549.0,1920
37550.0,2583
37551.0,1320
37552.0,2705
37553.0,2583
37554.0,2060
37555.0,2583
37556.0,1280
37557.0,2220
37558.0,50
37559.0,1300
